"Name","Position","Age","Height","Weight","Inf","Club","Division","Nationality","Home-Grown","Personality","Media Handling","Wage","Transfer Value","Asking Price","Preferred Foot","Starts","Minutes Played","Average Rating","Sub Appearances","Minutes/Game","Goals (percentile)","Goals/90 (percentile)","Minutes/Goal (percentile)","xG (percentile)","xG/90 (percentile)","xG/Shot (percentile)","xG Overperformance (percentile)","xG Overperformance/90 (percentile)","Non-pen Goals (percentile)","Non-pen Goals/90 (percentile)","Non-pen Goals/Shot (percentile)","Minutes/Non-pen Goal (percentile)","Non-pen xG (percentile)","Non-pen xG/90 (percentile)","Non-pen Goals - Non-pens xG /90 (percentile)","Non-pen xG/Shot (percentile)","Non-pen xG Overperformance (percentile)","Non-pen xG Overperformance/90 (percentile)","Goals Outside Box (percentile)","Goals Outside Box/90 (percentile)","Assists (percentile)","Assists/90 (percentile)","Minutes/Assist (percentile)","xA (percentile)","xA/90 (percentile)","xA Overperformance (percentile)","xA Overperformance/90 (percentile)","Assists/Clear Cut Chances Created (percentile)","Goal Contributions (percentile)","Goal Contributions/90 (percentile)","xGC (percentile)","xGC/90 (percentile)","xGC Overperformance (percentile)","xGC Overperformance/90 (percentile)","Non-pen Goal Contributions (percentile)","Non-pen Goal Contributions/90 (percentile)","Non-pen xGC (percentile)","Non-pen xGC/90 (percentile)","Non-pen xGC Overperformance (percentile)","Non-pen xGC Overperformance/90 (percentile)","Conversion % (percentile)","Shots (percentile)","Shots/90 (percentile)","Shots on Target (percentile)","Shots on Target/90 (percentile)","Shots on Target % (percentile)","Shots Outside Box/90 (percentile)","Passes Attempted (percentile)","Passes Attempted/90 (percentile)","Passes Completed (percentile)","Passes Completed/90 (percentile)","Pass Completion % (percentile)","Progressive Passes/90 (percentile)","Progressive Passes (percentile)","Progressive Pass Rate (percentile)","Key Passes (percentile)","Key Passes/90 (percentile)","Key Pass % (percentile)","Open Play Key Passes (percentile)","Open Play Key Passes/90 (percentile)","Open Play Key Pass % (percentile)","Crosses Attempted (percentile)","Crosses Attempted/90 (percentile)","Crosses Completed (percentile)","Crosses Completed/90 (percentile)","Crosses Completed % (percentile)","Open Play Crosses Attempted (percentile)","Open Play Crosses Attempted/90 (percentile)","Open Play Crosses Completed (percentile)","Open Play Crosses Completed/90 (percentile)","Open Play Cross Completion % (percentile)","Chances Created (percentile)","Chances Created/90 (percentile)","Clear Cut Chances Created (percentile)","Clear Cut Chances Created/90 (percentile)","Pressures Attempted (percentile)","Pressures Attempted/90 (percentile)","Pressures Completed (percentile)","Pressures Completed/90 (percentile)","Pressure Success % (percentile)","Possession Won/90 (percentile)","Possession Lost/90 (percentile)","Poss+-/90 (percentile)","Poss+- % (percentile)","Dribbles/90 (percentile)","Dribbles (percentile)","Penalties Taken (percentile)","Penalties Scored (percentile)","Pens Scored % (percentile)","Tackles Attempted (percentile)","Tackles Attempted/90 (percentile)","Tackles Completed (percentile)","Tackles Completed/90 (percentile)","Tackles Failed (percentile)","Tackle Completion % (percentile)","Tackles Failed/90 (percentile)","Key Tackles (percentile)","Key Tackles/90 (percentile)","Tackle Quality (percentile)","Interceptions (percentile)","Interceptions/90 (percentile)","Blocks (percentile)","Blocks/90 (percentile)","Shots Blocked (percentile)","Shots Blocked/90 (percentile)","Headers Attempted (percentile)","Headers Attempted/90 (percentile)","Headers Won (percentile)","Headers Won/90 (percentile)","Headers Won % (percentile)","Headers Lost (percentile)","Headers Lost/90 (percentile)","Headers Lost % (percentile)","Key Headers (percentile)","Key Headers/90 (percentile)","Aerial Challenges Attempted/90 (percentile)","Duels Win % (percentile)","Fouls Against (percentile)","Fouls Made (percentile)","Net Fouls (percentile)","Fouls Won/90 (percentile)","Fouls Committed/90 (percentile)","Clearances (percentile)","Clearances/90 (percentile)","Offsides (percentile)","Offsides/90 (percentile)","Offside/Non-pen Goals (percentile)","Offside/Non-pen xG (percentile)","Distance Covered/90 (percentile)","Distance Covered (percentile)","Total Saves (percentile)","Saves/90 (percentile)","Save % (percentile)","xSave % (percentile)","xSave % Overperformance (percentile)","Saves Held (percentile)","Saves Held/90 (percentile)","Saves Held Ratio (percentile)","Saves Held/Shots Faced Ratio (percentile)","Saves Tipped (percentile)","Saves Tipped/90 (percentile)","Saves Tipped Ratio (percentile)","Saves Tipped/Shots Faced Ratio (percentile)","Saves Parried (percentile)","Saves Parried/90 (percentile)","Saves Parried Ratio (percentile)","Saves Parried/Shots Faced Ratio (percentile)","Saves/Goal Conceaded (percentile)","Save Efficiency (percentile)","Shots on Target Against (percentile)","Shots on Target Against/90 (percentile)","xGP (percentile)","xGP/90 (percentile)","Penalties Faced (percentile)","Penalties Saved (percentile)","Pens Saved % (percentile)","Goals Conceded (percentile)","Conceded/90 (percentile)","Clean Sheets (percentile)","Clean Sheet Ratio (percentile)","Red Cards (percentile)","Yellow Cards (percentile)","Yellows/Tackle (percentile)","Reds/Tackle (percentile)","Yellows/90 (percentile)","Reds/90 (percentile)","Player of the Match (percentile)","Mistakes Leading to Goal (percentile)","Sprints/90 (percentile)","Attacking Actions/90 (percentile)","Creative Actions/90 (percentile)","Defensive Actions/90 (percentile)","Goalkeeping Actions/90 (percentile)","Excitement Factor/90 (percentile)","General Performance","Goalkeeping","Defensive Defender","Creative Defender","Attacking Defender","Creative Midfielder","Attacking Midfielder","Creative Winger","Attacking Winger","Creative Forward","Attacking Forward","Finisher","Aerial Threat","Reader","Assister","Ball Winning Defenders"
"Rúben Dias","D (C)",27,"6'1""","182 lbs","-","Man City","English Premier Division","POR","-","Professional","Unflappable","£325,000 p/w","£215M - £236M","-","Right",46,3931,7.25,0,85.46,0,0,0,75,33,87,9,37,0,0,9,0,76,34,36,88,9,37,0,0,37,13,13,64,19,64,62,0,40,10,71,23,17,48,41,10,72,23,17,48,8,64,22,64,27,56,22,99,96,99,97,95,75,97,38,38,3,2,39,3,2,41,11,0,0,20,45,11,0,0,20,39,11,40,7,64,9,73,17,91,100,100,100,100,6,36,0,0,0,83,29,76,19,6,10,40,97,80,32,91,43,85,41,92,71,97,62,99,88,94,36,95,97,99,91,65,93,43,8,1,6,48,82,35,35,51,20,33,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,5,100,6,100,0,100,17,11,5,91,0,8,64,0,70,42,33,44,59,41,36,31,42,49,94,90,50,99
"Ousmane Dembélé","M/AM (RL)",27,"5'10""","147 lbs","-","Paris SG","Ligue 1 Uber Eats","FRA (MTN)","-","Balanced","Media-friendly","£155,000 p/w","£291M - £368M","-","Either",39,2388,7.24,0,61.23,86,68,69,91,77,70,85,75,87,70,66,71,93,80,75,74,85,75,0,20,72,58,60,89,76,35,52,40,89,75,93,80,73,67,90,77,94,82,73,67,62,90,74,87,71,58,52,74,43,73,42,21,43,73,62,95,91,90,98,97,96,85,70,81,67,51,91,80,90,80,52,99,98,89,76,93,91,95,96,68,33,54,41,36,98,99,0,0,0,86,74,87,77,25,58,46,0,0,88,71,43,47,19,0,0,61,10,51,14,26,27,53,28,0,4,10,42,86,31,91,71,60,51,16,8,18,19,18,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,98,100,84,98,97,40,0,97,92,0,37,88,96,95,92,97,97,98,96,89,24,48,86,26
"Virgil van Dijk","D (C)",32,"6'4""","198 lbs","-","Liverpool","English Premier Division","NED (SUR)","Trained in nation (15-21)","Resilient","Unflappable","£300,000 p/w","Not for Sale","-","Right",54,4723,7.21,0,87.46,0,0,0,78,33,49,2,28,0,0,0,0,80,34,26,54,2,28,0,0,0,0,0,67,13,17,52,10,0,0,75,19,2,31,0,0,76,19,2,31,0,79,34,43,11,4,8,100,98,100,99,93,81,99,41,59,11,7,61,11,7,50,13,0,0,6,55,14,0,0,8,81,46,62,16,70,9,77,15,89,100,100,100,100,11,51,0,0,0,86,23,86,22,15,39,72,99,80,36,99,76,94,49,93,65,100,69,100,89,89,13,83,92,99,81,72,91,82,7,17,30,58,94,53,26,45,100,30,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,5,32,8,78,100,11,9,11,88,0,16,53,0,87,46,24,39,39,39,27,29,29,37,92,97,42,96
"Thibaut Courtois","GK",32,"6'7""","211 lbs","-","R. Madrid","Spanish First Division","BEL","-","Spirited","Evasive","£250,000 p/w","Not for Sale","-","Left",51,4590,7.08,0,90,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,83,19,84,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,95,69,75,0,0,0,0,0,29,4,9,1,49,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,100,93,16,100,84,31,100,100,100,100,5,74,76,18,63,23,78,86,29,66,68,73,15,43,47,71,17,29,40,65,68,73,14,79,53,95,73,25,26,85,99,77,100,100,100,100,100,100,0,100,0,0,0,1,22,0,14,81,14,14,1,13,13,13,0,0,0,10,0,22,0,53
"Moisés Caicedo","DM, M (C)",22,"5'10""","160 lbs","-","Chelsea","English Premier Division","ECU","-","Fairly Ambitious","Media-friendly","£140,000 p/w","£120M - £163M","-","Right",34,2827,6.99,0,83.15,55,33,33,80,53,38,33,50,57,34,22,34,81,54,59,43,33,50,0,0,37,16,21,96,84,0,10,19,61,33,90,64,2,20,62,34,91,66,2,20,20,84,59,83,58,68,55,90,77,90,76,61,60,85,48,91,78,56,95,86,60,62,36,55,31,68,69,41,63,38,70,63,41,81,55,93,72,89,66,39,93,64,83,78,72,90,0,0,0,88,61,85,55,9,25,25,33,14,79,80,51,80,55,47,23,67,10,56,15,26,19,54,29,40,21,10,31,79,24,65,47,58,72,38,35,47,33,34,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,42,100,42,100,78,100,70,64,74,41,0,60,72,0,51,90,74,86,85,86,87,81,84,75,37,57,70,64
"Phil Foden","M (C), AM (RLC), ST (C)",23,"5'7""","141 lbs","-","Man City","English Premier Division","ENG","-","Fairly Ambitious","Level-headed","£350,000 p/w","Not for Sale","-","Left",47,3733,7.44,0,79.43,95,73,73,98,79,60,94,80,96,71,51,72,97,78,81,43,96,82,0,0,99,89,90,99,89,99,86,54,99,89,99,87,99,87,99,90,99,86,99,88,55,98,81,98,84,82,72,89,44,88,44,34,44,87,64,98,83,80,99,91,86,93,68,81,51,31,96,73,90,62,31,99,93,100,94,100,86,100,94,69,42,49,44,43,95,100,60,0,1,98,77,97,69,1,22,15,0,0,81,89,42,82,40,0,0,90,35,64,14,13,2,28,15,0,0,37,15,96,11,95,75,51,75,26,2,11,15,9,54,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,47,100,50,100,99,100,81,98,96,39,0,95,100,0,36,93,99,99,99,99,100,99,99,92,30,48,96,28
"Ederson","GK",30,"6'2""","189 lbs","-","Man City","English Premier Division","BRA (POR)","-","Iron Willed","Unflappable","£325,000 p/w","£198M - £218M","-","Left",42,3735,7.09,0,88.93,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,82,29,82,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,78,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,91,20,82,80,35,100,100,100,100,7,69,63,20,54,39,60,58,16,40,40,60,17,44,46,67,26,58,62,55,39,63,18,75,54,0,0,0,33,83,93,67,100,34,100,100,50,100,0,2,0,0,0,1,21,0,10,70,5,12,1,10,10,10,0,0,0,10,0,24,0,59
"Pedri","M (C), AM (RLC)",21,"5'9""","143 lbs","-","Barcelona","Spanish First Division","ESP","-","Fairly Professional","Reserved","£195,000 p/w","£120M - £147M","-","Right",46,3764,7.57,2,78.42,98,81,80,98,83,60,99,87,99,82,70,82,99,86,87,64,99,88,0,0,100,94,94,100,97,98,84,63,100,94,100,93,100,90,100,95,100,95,100,90,68,98,82,97,80,63,70,90,47,89,46,27,47,89,62,99,88,83,100,95,89,94,73,94,74,57,98,82,98,85,58,100,98,100,95,100,94,100,96,64,45,54,51,50,95,100,0,0,0,99,83,98,74,0,22,11,0,0,68,89,41,80,35,0,0,90,36,55,6,6,1,24,8,0,0,37,11,98,4,94,81,33,74,23,4,19,29,22,84,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,96,99,98,39,0,98,100,0,33,97,100,100,99,100,100,100,100,94,26,48,98,32
"Randal Kolo Muani","AM (RL), ST (C)",25,"6'2""","160 lbs","-","Paris SG","Ligue 1 Uber Eats","FRA (COD)","-","Spirited","Level-headed","£175,000 p/w","£174M - £189M","-","Right",35,2777,7.2,0,79.34,98,90,90,99,95,70,94,83,98,89,59,90,99,93,90,43,98,90,64,37,72,51,52,90,70,30,52,36,98,92,99,94,90,76,98,92,98,91,97,86,62,99,96,100,97,89,97,58,2,59,6,27,8,40,9,65,30,65,68,32,70,60,34,38,19,40,66,38,44,23,40,87,75,91,73,72,22,77,38,80,16,37,24,17,80,92,90,0,0,72,32,71,31,31,42,66,0,0,9,63,19,26,4,0,0,89,63,83,58,46,8,32,49,26,10,66,34,99,3,98,97,12,40,5,0,2,13,6,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,32,100,42,100,0,100,26,97,44,18,0,80,75,0,24,53,82,90,97,90,92,91,95,98,58,29,82,16
"Leroy Sané","M (RL), AM (RLC)",28,"6'0""","176 lbs","-","FC Bayern","Bundesliga","GER (FRA)","-","Fairly Ambitious","Media-friendly","£325,000 p/w","£154M - £206M","-","Left",43,3568,7.45,0,82.98,92,68,69,96,74,38,94,80,94,70,47,71,97,78,80,43,94,80,99,81,99,91,91,100,98,18,46,54,99,88,100,92,83,69,99,90,100,94,83,70,43,98,82,96,80,63,85,84,38,81,35,13,60,92,88,100,98,98,99,89,89,100,96,100,97,45,99,90,98,87,47,98,91,100,94,100,98,100,98,67,40,58,50,47,94,99,0,0,0,98,80,99,83,9,58,43,0,0,48,92,57,80,38,0,0,92,50,81,40,36,4,33,38,26,7,52,40,98,1,86,83,19,75,30,2,13,15,11,80,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,99,100,93,98,98,56,0,98,97,0,52,98,98,99,98,100,100,100,100,90,48,62,97,34
"Alisson","GK",31,"6'3""","200 lbs","-","Liverpool","English Premier Division","BRA","-","Professional","Unflappable","£275,000 p/w","Not for Sale","-","Right",49,4185,7.1,0,85.41,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,85,28,84,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,92,69,74,0,0,0,0,0,12,0,0,0,77,1,99,0,0,68,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,94,23,82,84,36,100,100,100,100,7,72,73,23,61,48,52,71,20,45,45,68,17,39,41,76,29,58,63,63,43,73,20,82,57,45,0,41,26,83,99,78,100,34,1,100,50,100,51,2,0,0,0,2,24,0,10,88,5,11,1,10,10,10,0,0,0,10,0,23,0,53
"Rafael Leão","AM (L), ST (C)",24,"6'2""","178 lbs","Wnt","AC Milan","Italian Serie A","POR (ANG)","-","Fairly Ambitious","Level-headed","£145,000 p/w","£123M - £150M","-","Right",41,2971,7.35,0,72.46,95,80,80,98,89,49,92,80,96,79,47,80,98,89,78,54,91,78,97,81,88,68,70,99,96,1,12,24,98,87,99,95,16,41,97,87,99,95,13,41,47,99,90,98,89,68,88,78,38,78,38,27,39,77,64,96,88,88,99,94,94,90,71,91,76,68,96,81,97,88,68,98,95,99,93,98,90,97,89,47,35,54,43,39,99,100,0,0,100,91,65,92,69,20,58,53,0,0,76,85,58,76,45,0,0,86,47,85,58,59,16,51,61,26,10,50,61,97,19,97,86,52,65,24,2,8,16,13,75,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,47,100,48,100,97,100,70,100,98,50,0,99,92,0,57,97,97,99,99,100,99,99,99,93,54,58,87,32
"Bukayo Saka","AM (RL)",22,"5'10""","152 lbs","-","Arsenal","English Premier Division","ENG (NGA)","-","Model Citizen","Unflappable","£300,000 p/w","£219M - £287M","-","Left",45,3823,7.56,0,84.96,97,76,76,99,84,38,94,80,97,76,40,76,99,85,78,43,94,78,86,46,98,81,81,99,89,68,62,75,99,87,99,90,94,76,99,87,99,90,93,76,43,100,89,99,87,66,82,89,43,86,41,21,33,80,37,94,67,66,97,74,71,93,67,90,63,45,98,77,96,76,47,96,83,98,76,100,88,99,83,41,40,68,58,56,99,100,0,0,100,96,62,98,76,34,79,82,33,11,51,96,66,85,43,0,0,88,29,80,35,39,6,45,42,0,0,30,51,99,3,97,87,33,65,13,1,11,16,14,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,47,100,50,100,99,100,88,99,86,45,0,98,97,0,58,92,98,97,98,99,99,98,98,92,36,59,97,51
"Joshua Kimmich","D/WB (R), DM, M (C)",29,"5'10""","165 lbs","-","Paris SG","Ligue 1 Uber Eats","GER","-","Model Professional","Level-headed","£450,000 p/w","Not for Sale","-","Right",19,1649,7.12,0,86.79,0,0,0,13,0,6,51,58,0,0,0,0,14,0,59,7,51,59,0,0,95,96,96,93,96,97,93,78,79,74,76,64,92,86,80,76,77,66,92,86,0,22,8,0,5,18,22,75,86,76,85,61,92,79,80,95,98,89,78,84,55,92,92,94,94,20,64,52,28,26,20,87,90,93,94,71,58,75,86,81,99,87,97,93,19,39,0,0,0,70,69,68,64,28,32,24,0,0,16,55,33,15,5,34,23,51,12,56,36,53,55,78,56,49,43,12,56,56,9,4,40,4,37,13,21,29,100,100,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,32,100,32,100,0,100,77,41,92,47,0,37,95,0,36,94,82,87,70,90,79,78,76,33,57,58,99,71
"Eduardo Camavinga","D (L), DM, M (C)",21,"6'0""","149 lbs","-","R. Madrid","Spanish First Division","FRA (CGO)","-","Spirited","Unflappable","£135,000 p/w","£165M - £182M","-","Left",54,4465,7.28,0,82.69,55,18,19,94,65,38,0,17,57,18,2,20,95,68,14,43,0,17,64,20,96,68,69,97,70,93,73,64,89,48,98,66,4,34,90,49,98,67,4,34,2,96,68,86,50,17,67,99,69,98,68,44,78,99,73,98,77,58,100,84,62,88,57,79,42,31,94,65,87,52,33,97,81,98,68,100,63,100,77,65,95,66,85,80,79,98,0,0,0,100,72,99,66,0,27,19,62,23,79,99,79,90,43,56,21,94,33,92,55,62,9,67,64,76,43,34,60,92,6,0,48,51,78,21,12,33,8,28,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,47,100,46,100,78,100,85,69,82,61,0,77,98,0,61,95,95,91,81,96,88,88,83,61,68,76,93,74
"Lautaro Martínez","ST (C)",26,"5'9""","158 lbs","nEU","Inter","Italian Serie A","ARG","-","Professional","Evasive, Reserved","£195,000 p/w","£98M - £146M","-","Right",44,4086,7.26,3,86.94,100,92,91,100,98,70,87,73,100,93,51,93,100,99,73,74,87,73,100,92,95,68,68,92,54,98,82,93,100,94,100,96,97,81,100,95,100,96,97,82,47,100,98,100,98,73,96,78,17,78,19,52,14,57,13,84,39,64,88,42,69,65,31,38,13,20,72,35,44,15,24,95,77,81,38,86,23,80,24,29,14,52,31,20,54,89,0,0,0,85,29,84,29,17,39,68,0,0,23,65,8,34,3,22,3,99,69,88,47,33,0,19,35,40,13,72,16,100,4,100,97,39,67,13,0,6,20,21,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,24,100,32,100,94,100,28,91,43,11,0,78,98,0,25,49,92,95,98,92,91,89,95,96,57,25,95,21
"Ansu Fati","AM (RLC), ST (C)",21,"5'10""","145 lbs","-","Barcelona","Spanish First Division","ESP (GNB)","-","Fairly Determined","Level-headed","£200,000 p/w","£56M - £82M","-","Right",23,2207,7.09,26,45.04,96,91,91,93,84,38,99,96,97,92,80,92,94,87,96,43,100,96,0,20,58,46,49,86,76,19,40,19,96,93,94,86,99,93,97,93,95,88,99,94,78,95,90,96,92,83,90,64,25,65,26,34,23,58,30,71,51,66,74,56,71,80,64,55,37,10,87,73,63,46,12,97,97,93,87,86,83,77,57,20,28,20,19,21,91,94,0,0,0,67,39,64,36,31,32,52,0,0,65,71,53,73,61,0,3,72,41,56,22,21,12,30,23,0,0,43,12,92,34,96,84,62,56,27,8,16,30,21,54,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,78,2,52,98,69,22,0,93,79,0,40,67,81,94,97,95,96,96,96,98,34,38,78,12
"Benjamin Pavard","D (RC), WB (R)",28,"6'1""","167 lbs","-","Inter","Italian Serie A","FRA","-","Spirited","Level-headed","£125,000 p/w","£56M - £81M","-","Right",48,4329,7.11,0,90.19,0,0,0,70,27,70,15,43,0,0,9,0,71,28,42,74,15,43,0,0,58,16,20,88,43,14,46,38,53,13,81,32,9,44,53,13,81,32,9,45,8,66,20,33,6,7,8,100,97,100,97,93,85,99,49,63,14,11,65,15,11,75,42,48,15,13,82,49,55,18,14,87,59,81,35,74,16,72,13,45,95,89,94,92,19,65,0,0,0,83,22,83,22,23,45,76,89,59,59,99,81,93,53,74,38,99,66,99,80,74,7,56,77,95,75,70,71,75,19,29,25,69,92,54,26,45,8,25,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,47,100,50,100,0,100,32,19,23,76,0,22,56,0,84,61,29,49,50,63,37,40,37,41,88,90,69,89
"Gabriel Jesus","AM (RL), ST (C)",27,"5'9""","160 lbs","-","Arsenal","English Premier Division","BRA","-","Fairly Determined","Level-headed","£275,000 p/w","£195M - £234M","-","Right",43,3602,7.22,0,83.77,100,91,90,98,83,70,100,96,99,89,87,90,98,81,95,64,100,96,0,0,81,46,50,94,66,25,52,75,99,92,98,82,100,94,99,92,98,80,100,94,91,97,79,99,86,89,67,70,10,70,13,34,11,51,12,80,39,70,84,42,76,63,32,68,37,83,70,36,78,46,83,80,53,81,43,82,25,82,32,54,12,35,23,14,71,93,60,65,100,84,36,82,33,13,32,55,0,0,14,64,11,41,6,0,0,97,67,86,50,36,2,22,39,49,21,70,21,100,1,99,96,18,42,3,0,5,18,5,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,17,100,24,100,51,100,27,85,47,15,0,62,78,0,22,61,87,88,95,91,91,92,92,97,62,27,88,22
"Heung-Min Son","M (L), AM (LC), ST (C)",31,"6'0""","169 lbs","-","Tottenham","English Premier Division","KOR","-","Professional","Media-friendly","£220,000 p/w","Not for Sale","-","Either",32,2591,7.03,0,80.97,97,89,89,96,85,38,99,94,98,90,70,90,97,88,94,43,99,94,86,66,0,1,7,84,62,3,19,1,95,86,96,83,96,86,96,87,96,85,96,86,68,97,91,98,94,86,84,61,14,61,15,21,15,49,16,73,44,73,74,46,77,61,37,55,33,83,59,32,63,40,83,93,86,85,66,77,35,73,35,35,14,47,28,18,52,76,0,0,0,72,37,67,30,17,17,38,0,0,52,56,13,41,11,0,0,93,79,75,45,23,2,11,26,0,0,82,7,97,25,99,92,55,37,4,3,10,27,14,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,32,85,50,12,0,68,55,0,17,46,72,80,89,75,82,82,89,98,52,26,53,10
"Jamal Musiala","M (C), AM (RLC), ST (C)",21,"6'0""","158 lbs","-","FC Bayern","Bundesliga","GER (ENG)","-","Resolute","Reserved","£165,000 p/w","£221M - £243M","-","Right",42,3456,7.29,0,82.29,97,80,79,100,94,78,18,43,98,81,51,82,100,96,42,80,18,43,94,66,96,79,80,95,73,98,86,64,99,89,99,92,89,74,99,91,100,94,90,74,47,99,90,99,91,73,79,80,31,80,33,34,27,73,39,96,81,86,99,89,93,79,53,79,51,65,86,61,87,62,66,95,82,98,80,96,55,94,56,47,51,60,61,60,82,97,0,0,0,87,45,89,47,25,63,70,0,0,79,69,17,15,0,0,0,93,58,69,22,13,1,18,15,49,21,60,9,100,24,100,94,66,48,6,4,17,27,26,61,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,94,100,49,95,90,19,0,86,99,0,25,83,100,98,98,98,98,97,99,89,51,34,95,55
"Antoine Griezmann","M (C), AM (RLC), ST (C)",33,"5'9""","152 lbs","-","A. Madrid","Spanish First Division","FRA (POR)","-","Resolute","Level-headed","£230,000 p/w","Not for Sale","-","Left",37,3200,7.19,1,84.21,99,92,91,100,98,70,79,70,99,93,59,93,100,99,70,74,80,70,99,90,93,74,74,98,89,16,40,54,99,95,100,98,39,56,100,95,100,98,39,56,55,100,98,100,98,85,95,70,18,70,19,34,13,51,12,84,53,77,80,43,69,71,45,64,37,65,57,23,44,18,66,90,74,97,80,82,30,72,25,18,19,52,33,24,64,88,0,0,0,68,18,56,8,10,6,38,0,0,18,67,18,26,2,0,0,92,60,69,25,15,1,17,17,0,0,63,1,99,13,100,95,46,53,10,1,8,27,23,46,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,94,100,25,96,56,6,0,79,84,0,11,73,91,98,100,97,97,96,99,96,40,24,94,14
"Raheem Sterling","M/AM (RL)",29,"5'8""","154 lbs","-","Arsenal","English Premier Division","ENG (JAM)","-","Ambitious","Media-friendly","£325,000 p/w","£87M - £103M","-","Right",46,3901,7.38,1,83,97,76,75,99,83,38,95,80,98,77,47,78,99,86,80,43,95,80,64,31,93,62,63,97,76,50,62,40,98,81,99,84,92,76,99,83,99,86,93,76,43,100,88,99,87,69,82,90,44,88,43,27,34,82,40,94,65,64,97,70,68,94,72,89,61,31,98,81,95,71,32,97,85,98,80,100,92,100,92,50,32,20,22,24,94,100,0,0,0,98,74,98,73,4,45,34,49,18,77,91,44,80,34,0,0,92,41,85,44,44,5,43,46,0,0,43,45,97,8,95,77,47,74,22,1,10,16,13,78,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,89,100,90,98,81,47,0,96,94,0,49,78,94,95,96,98,97,96,96,93,43,50,87,27
